Data/Hora da ultima atualizacao: 03/03/2022 20:27:10
Instrumento Financeiro;Emissor;Codigo IF;Quantidade Negociada;Preco Negocio;Volume Financeiro R$;Taxa Negocio;Origem Negocio;Horario Negocio;Data Negocio;Cod. Identificador do Negocio
DEB;ENGIEENERGIA;EGIE19;48;1166,13432000;55974,45;4,8250;Cetip Trader;18:42:48;03/03/2022;#84138768
DEB;CIAENERGETICARN;CSRN17;3;1300,09693700;3900,29;3,7060;Cetip Trader;18:42:48;03/03/2022;#84138770
DEB;ELETROBRAS;ELET23;3;1051,13854700;3153,42;5,6590;Cetip Trader;18:42:48;03/03/2022;#84138771
DEB;COMGAS;GASP15;36;1358,16856200;48894,07;3,8320;Cetip Trader;18:42:48;03/03/2022;#84138767
CRI;VIRGOSEC;21K0001812;5;1005,40262100;5027,01;,0000;Cetip Trader;18:42:48;03/03/2022;#84138784
DEB;ENGIEENERGIA;EGIE29;1;1063,82979700;1063,83;6,3869;Cetip Trader;18:42:48;03/03/2022;#84138785
DEB;ELETROBRAS;ELET23;2;1065,71532000;2131,43;5,4590;Cetip Trader;18:42:48;03/03/2022;#84138775
DEB;PAULISTAFORCALUZ;PALF18;1;1301,36259600;1301,36;3,6809;Cetip Trader;18:42:48;03/03/2022;#84138781
DEB;COMGAS;GASP15;1;1358,62062100;1358,62;3,8120;Cetip Trader;18:42:48;03/03/2022;#84138782
DEB;COMGAS;GASP15;15;1358,10077400;20371,51;3,8349;Cetip Trader;18:42:48;03/03/2022;#84138774
DEB;CIAENERGETICARN;CSRN17;6;1299,97979600;7799,88;3,7210;Cetip Trader;18:42:48;03/03/2022;#84138773
CRI;VIRGOSEC;21K0001812;80;1006,42966800;80514,37;,0000;Cetip Trader;18:42:48;03/03/2022;#84138772
DEB;RUMO;RUMOA5;16;919,35793500;14709,73;6,6751;Cetip Trader;18:42:48;03/03/2022;#84138779
DEB;COMGAS;GASP15;45;1358,10077400;61114,53;3,8349;Cetip Trader;18:42:48;03/03/2022;#84138778
CRI;VIRGOSEC;21K0001812;8;1005,06057800;8040,48;,0000;Cetip Trader;18:42:48;03/03/2022;#84138777
DEB;PETROBRAS;PETR27;1;1064,32901300;1064,33;5,2221;Cetip Trader;18:42:48;03/03/2022;#84138776
DEB;ENGIEENERGIA;EGIE39;1;1088,75069000;1088,75;6,1780;Cetip Trader;18:42:48;03/03/2022;#84138783
DEB;COMGAS;GASP15;131;1330,53719700;174300,37;5,0752;Cetip Trader;18:42:47;03/03/2022;#84138762
DEB;CIAENERGETICARN;CSRN17;4;1300,01884000;5200,08;3,7160;Cetip Trader;18:42:47;03/03/2022;#84138759
CRA;TRUESEC;CRA019003V3;9;1109,59392200;9986,35;,0000;Cetip Trader;18:42:47;03/03/2022;#84138764
CRI;VIRGOSEC;21K0001812;99;1007,52670100;99745,14;,0000;Cetip Trader;18:42:47;03/03/2022;#84138766
DEB;COMGAS;GASP15;4;1359,81974100;5439,28;3,7590;Cetip Trader;18:42:47;03/03/2022;#84138743
DEB;RUMO;RUMOA5;1;985,39552900;985,40;5,5720;Cetip Trader;18:42:47;03/03/2022;#84138765
DEB;PAULISTAFORCALUZ;PALF18;12;1301,31611700;15615,79;3,6879;Cetip Trader;18:42:47;03/03/2022;#84138748
DEB;ENGIEENERGIA;EGIE17;26;1295,47740300;33682,41;4,8019;Cetip Trader;18:42:47;03/03/2022;#84138749
DEB;CIAENERGETICARN;CSRN17;17;1287,96811000;21895,46;5,2780;Cetip Trader;18:42:47;03/03/2022;#84138750
DEB;CIAENERGETICARN;CSRN17;4;1300,09693700;5200,39;3,7060;Cetip Trader;18:42:47;03/03/2022;#84138763
CRI;VIRGOSEC;21K0001812;1;1007,52670100;1007,53;,0000;Cetip Trader;18:42:47;03/03/2022;#84138756
DEB;PAULISTAFORCALUZ;PALF18;31;1301,24972800;40338,74;3,6979;Cetip Trader;18:42:47;03/03/2022;#84138757
CRI;VIRGOSEC;21K0001812;5;1006,84087100;5034,20;,0000;Cetip Trader;18:42:47;03/03/2022;#84138751
DEB;ELETROBRAS;ELET23;5;1068,66200800;5343,31;5,4190;Cetip Trader;18:42:47;03/03/2022;#84138744
CRI;VIRGOSEC;21K0001812;2;1006,84087100;2013,68;,0000;Cetip Trader;18:42:47;03/03/2022;#84138745
CRA;VERTSEC;CRA017007ER;1;1027,45792900;1027,46;,0000;Cetip Trader;18:42:47;03/03/2022;#84138746
DEB;RUMO;RUMOA2;8;1157,64444100;9261,16;5,2982;Cetip Trader;18:42:47;03/03/2022;#84138747
DEB;COELCE;CEAR26;102;1310,83526400;133705,20;4,4931;Cetip Trader;18:42:47;03/03/2022;#84138755
CRI;TRUESEC;17I0904388;37;688,10552000;25459,90;,0000;Cetip Trader;18:42:47;03/03/2022;#84138754
DEB;ENGIEENERGIA;EGIE19;28;1167,32679400;32685,15;4,7949;Cetip Trader;18:42:47;03/03/2022;#84138753
DEB;COELCE;CEAR26;38;1310,83526400;49811,74;4,4931;Cetip Trader;18:42:47;03/03/2022;#84138752
DEB;ENGIEENERGIA;EGIE29;10;1139,79433300;11397,94;5,0719;Cetip Trader;18:42:47;03/03/2022;#84138758
DEB;ELETROBRAS;ELET23;10;1066,45100600;10664,51;5,4491;Cetip Trader;18:42:47;03/03/2022;#84138761
CRI;VIRGOSEC;21K0001812;5;1007,80120400;5039,01;,0000;Cetip Trader;18:42:47;03/03/2022;#84138760
CRA;VERTSEC;CRA017007ER;33;1027,45792900;33906,11;,0000;Cetip Trader;18:42:46;03/03/2022;#84138735
DEB;COELCE;CEAR26;1;1311,96196300;1311,96;4,4581;Cetip Trader;18:42:46;03/03/2022;#84138728
CRA;VERTSEC;CRA0210013B;3;1055,43281500;3166,30;,0000;Cetip Trader;18:42:46;03/03/2022;#84138729
DEB;COMGAS;GASP15;34;1331,80648600;45281,42;5,0172;Cetip Trader;18:42:46;03/03/2022;#84138730
CRA;VERTSEC;CRA017007ER;29;1027,45792900;29796,28;,0000;Cetip Trader;18:42:46;03/03/2022;#84138731
CRI;VIRGOSEC;21K0001812;50;1005,06057800;50253,03;,0000;Cetip Trader;18:42:46;03/03/2022;#84138726
CRA;VERTSEC;CRA021002SO;1;1048,29802900;1048,30;,0000;Cetip Trader;18:42:46;03/03/2022;#84138727
CRI;VIRGOSEC;21K0001812;50;1007,52670100;50376,34;,0000;Cetip Trader;18:42:46;03/03/2022;#84138740
CRA;RBSECURITIZACAO;CRA017008SR;1;1017,68282300;1017,68;,0000;Cetip Trader;18:42:46;03/03/2022;#84138741
CRA;VERTSEC;CRA017007ER;22;1027,45792900;22604,07;,0000;Cetip Trader;18:42:46;03/03/2022;#84138742
DEB;COMGAS;GASP15;30;1359,72918200;40791,88;3,7629;Cetip Trader;18:42:46;03/03/2022;#84138736
DEB;ENGIEENERGIA;EGIE17;20;1296,38686100;25927,74;4,7740;Cetip Trader;18:42:46;03/03/2022;#84138737
DEB;TRANSALIANCA;TAES15;75;1333,48672300;100011,50;4,0420;Cetip Trader;18:42:46;03/03/2022;#84138738
DEB;PAULISTAFORCALUZ;PALF18;44;1289,61949800;56743,26;5,4729;Cetip Trader;18:42:46;03/03/2022;#84138739
DEB;ENGIEENERGIA;EGIE19;96;1167,84404400;112113,03;4,7819;Cetip Trader;18:42:46;03/03/2022;#84138732
DEB;PETROBRAS;PETR17;2;1093,16897500;2186,34;5,1251;Cetip Trader;18:42:46;03/03/2022;#84138734
CRI;VIRGOSEC;21K0001812;50;1006,84087100;50342,04;,0000;Cetip Trader;18:42:46;03/03/2022;#84138733
DEB;ENEVA;ENEV32;42;1155,75300200;48541,63;5,8900;Cetip Trader;18:33:39;03/03/2022;#84138721
DEB;ENEVA;ENEV32;42;1151,73399500;48372,83;5,9600;Cetip Trader;18:33:15;03/03/2022;#84138719
CRA;RBSECURITIZACAO;CRA021001EM;90;1041,29063000;93716,16;,0000;Cetip Trader;18:32:45;03/03/2022;#84138717
CRA;VIRGOSEC;CRA020001E4;5;1178,96678400;5894,83;,0000;Cetip Trader;18:32:44;03/03/2022;#84138716
CRA;RBSECURITIZACAO;CRA021001EM;50;1041,29063000;52064,53;,0000;Cetip Trader;18:32:44;03/03/2022;#84138711
CRA;VIRGOSEC;CRA020001E4;60;1178,96678400;70738,01;,0000;Cetip Trader;18:32:44;03/03/2022;#84138712
CRA;VIRGOSEC;CRA020001E4;55;1178,96678400;64843,17;,0000;Cetip Trader;18:32:44;03/03/2022;#84138713
CRA;VIRGOSEC;CRA020001E4;55;1178,96678400;64843,17;,0000;Cetip Trader;18:32:44;03/03/2022;#84138714
CRA;VIRGOSEC;CRA020001E4;55;1178,96678400;64843,17;,0000;Cetip Trader;18:32:44;03/03/2022;#84138715
CRA;RBSECURITIZACAO;CRA021001EM;40;1041,29063000;41651,63;,0000;Cetip Trader;18:32:43;03/03/2022;#84138710
CRA;VIRGOSEC;CRA020001E4;30;1178,96678400;35369,00;,0000;Cetip Trader;18:32:43;03/03/2022;#84138708
CRA;VIRGOSEC;CRA020001E4;100;1178,96678400;117896,68;,0000;Cetip Trader;18:32:43;03/03/2022;#84138709
CRA;VIRGOSEC;CRA020001E4;104;1178,96678400;122612,55;,0000;Cetip Trader;18:32:43;03/03/2022;#84138707
CRA;VIRGOSEC;CRA020001E4;50;1178,96678400;58948,34;,0000;Cetip Trader;18:32:43;03/03/2022;#84138706
CRA;VIRGOSEC;CRA020001E4;50;1178,96678400;58948,34;,0000;Cetip Trader;18:32:42;03/03/2022;#84138703
CRA;VIRGOSEC;CRA020001E4;50;1178,96678400;58948,34;,0000;Cetip Trader;18:32:42;03/03/2022;#84138704
CRA;VIRGOSEC;CRA020001E4;95;1178,96678400;112001,84;,0000;Cetip Trader;18:32:42;03/03/2022;#84138705
CRA;VIRGOSEC;CRA020001E4;50;1178,96678400;58948,34;,0000;Cetip Trader;18:32:42;03/03/2022;#84138702
CRA;VIRGOSEC;CRA020001E4;48;1178,96678400;56590,41;,0000;Cetip Trader;18:32:42;03/03/2022;#84138701
CRA;VIRGOSEC;CRA020001E4;20;1178,96678400;23579,34;,0000;Cetip Trader;18:32:41;03/03/2022;#84138695
CRA;VIRGOSEC;CRA020001E4;26;1178,96678400;30653,14;,0000;Cetip Trader;18:32:41;03/03/2022;#84138698
CRA;VIRGOSEC;CRA020001E4;45;1178,96678400;53053,51;,0000;Cetip Trader;18:32:41;03/03/2022;#84138697
CRA;VIRGOSEC;CRA020001E4;100;1178,96678400;117896,68;,0000;Cetip Trader;18:32:41;03/03/2022;#84138700
CRA;VIRGOSEC;CRA020001E4;15;1178,96678400;17684,50;,0000;Cetip Trader;18:32:41;03/03/2022;#84138696
CRA;VIRGOSEC;CRA020001E4;20;1178,96678400;23579,34;,0000;Cetip Trader;18:32:41;03/03/2022;#84138699
CRA;VIRGOSEC;CRA020001E4;100;1178,96678400;117896,68;,0000;Cetip Trader;18:32:40;03/03/2022;#84138694
CRA;VIRGOSEC;CRA020001E4;100;1178,96678400;117896,68;,0000;Cetip Trader;18:32:40;03/03/2022;#84138693
CRA;VIRGOSEC;CRA020001E4;45;1178,96678400;53053,51;,0000;Cetip Trader;18:32:40;03/03/2022;#84138692
CRA;VIRGOSEC;CRA020001E4;30;1178,96678400;35369,00;,0000;Cetip Trader;18:32:40;03/03/2022;#84138690
CRA;VIRGOSEC;CRA020001E4;38;1178,96678400;44800,74;,0000;Cetip Trader;18:32:40;03/03/2022;#84138691
CRA;VIRGOSEC;CRA020001E4;30;1178,96678400;35369,00;,0000;Cetip Trader;18:32:39;03/03/2022;#84138689
CRA;VIRGOSEC;CRA020001E4;40;1178,96678400;47158,67;,0000;Cetip Trader;18:32:39;03/03/2022;#84138686
CRA;VIRGOSEC;CRA020001E4;100;1178,96678400;117896,68;,0000;Cetip Trader;18:32:39;03/03/2022;#84138685
CRA;VIRGOSEC;CRA020001E4;6;1178,96678400;7073,80;,0000;Cetip Trader;18:32:39;03/03/2022;#84138688
CRA;VIRGOSEC;CRA020001E4;12;1178,96678400;14147,60;,0000;Cetip Trader;18:32:39;03/03/2022;#84138687
CRA;VIRGOSEC;CRA020001E4;24;1178,96678400;28295,20;,0000;Cetip Trader;18:32:38;03/03/2022;#84138679
CRA;ECOAGROSEC;CRA021004NV;30;1035,91461000;31077,44;,0000;Cetip Trader;18:32:38;03/03/2022;#84138684
CRA;ECOAGROSEC;CRA021004NV;30;1035,91461000;31077,44;,0000;Cetip Trader;18:32:38;03/03/2022;#84138680
CRA;VIRGOSEC;CRA020001E4;23;1178,96678400;27116,24;,0000;Cetip Trader;18:32:38;03/03/2022;#84138675
CRA;ECOAGROSEC;CRA021004NV;50;1035,91461000;51795,73;,0000;Cetip Trader;18:32:38;03/03/2022;#84138674
CRA;ECOAGROSEC;CRA021004NV;100;1035,91461000;103591,46;,0000;Cetip Trader;18:32:38;03/03/2022;#84138678
CRA;VIRGOSEC;CRA020001E4;6;1178,96678400;7073,80;,0000;Cetip Trader;18:32:38;03/03/2022;#84138677
CRA;ECOAGROSEC;CRA021004NV;50;1035,91461000;51795,73;,0000;Cetip Trader;18:32:38;03/03/2022;#84138676
CRA;VIRGOSEC;CRA020001E4;20;1178,96678400;23579,34;,0000;Cetip Trader;18:32:38;03/03/2022;#84138683
CRA;ECOAGROSEC;CRA021004NV;30;1035,91461000;31077,44;,0000;Cetip Trader;18:32:38;03/03/2022;#84138682
CRA;VIRGOSEC;CRA020001E4;10;1178,96678400;11789,67;,0000;Cetip Trader;18:32:38;03/03/2022;#84138681
CRA;ECOAGROSEC;CRA021004NV;50;1035,91461000;51795,73;,0000;Cetip Trader;18:32:37;03/03/2022;#84138672
CRA;ECOAGROSEC;CRA021004NV;20;1035,91461000;20718,29;,0000;Cetip Trader;18:32:37;03/03/2022;#84138662
CRA;ECOAGROSEC;CRA021004NV;50;1035,91461000;51795,73;,0000;Cetip Trader;18:32:37;03/03/2022;#84138668
CRA;VIRGOSEC;CRA020001E4;40;1178,96678400;47158,67;,0000;Cetip Trader;18:32:37;03/03/2022;#84138669
CRA;VIRGOSEC;CRA020001E4;14;1178,96678400;16505,53;,0000;Cetip Trader;18:32:37;03/03/2022;#84138673
CRA;VIRGOSEC;CRA020001E4;10;1178,96678400;11789,67;,0000;Cetip Trader;18:32:37;03/03/2022;#84138667
CRA;VIRGOSEC;CRA021000RX;40;1080,09876100;43203,95;,0000;Cetip Trader;18:32:37;03/03/2022;#84138666
CRA;ECOAGROSEC;CRA021004NV;40;1035,91461000;41436,58;,0000;Cetip Trader;18:32:37;03/03/2022;#84138665
CRA;VIRGOSEC;CRA021002NF;40;1017,90482000;40716,19;,0000;Cetip Trader;18:32:37;03/03/2022;#84138664
CRA;VIRGOSEC;CRA021002NF;40;1017,90482000;40716,19;,0000;Cetip Trader;18:32:37;03/03/2022;#84138659
CRA;VIRGOSEC;CRA020001E4;40;1178,96678400;47158,67;,0000;Cetip Trader;18:32:37;03/03/2022;#84138671
CRA;ECOAGROSEC;CRA021004NV;50;1035,91461000;51795,73;,0000;Cetip Trader;18:32:37;03/03/2022;#84138670
CRA;VIRGOSEC;CRA020001E4;30;1178,96678400;35369,00;,0000;Cetip Trader;18:32:37;03/03/2022;#84138663
CRA;VIRGOSEC;CRA021000RX;30;1080,09876100;32402,96;,0000;Cetip Trader;18:32:37;03/03/2022;#84138661
CRA;VIRGOSEC;CRA020001E4;19;1178,96678400;22400,37;,0000;Cetip Trader;18:32:37;03/03/2022;#84138660
CRA;ECOAGROSEC;CRA020001US;50;1166,74239900;58337,12;,0000;Cetip Trader;18:32:36;03/03/2022;#84138640
CRA;ECOAGROSEC;CRA021004NV;80;1035,91461000;82873,17;,0000;Cetip Trader;18:32:36;03/03/2022;#84138647
CRA;VIRGOSEC;CRA021002NF;150;1017,90482000;152685,72;,0000;Cetip Trader;18:32:36;03/03/2022;#84138646
CRA;ECOAGROSEC;CRA020001US;50;1166,74239900;58337,12;,0000;Cetip Trader;18:32:36;03/03/2022;#84138645
CRA;VIRGOSEC;CRA021000RX;30;1080,09876100;32402,96;,0000;Cetip Trader;18:32:36;03/03/2022;#84138644
CRA;VIRGOSEC;CRA021002NF;150;1017,90482000;152685,72;,0000;Cetip Trader;18:32:36;03/03/2022;#84138651
CRA;ECOAGROSEC;CRA020001US;50;1166,74239900;58337,12;,0000;Cetip Trader;18:32:36;03/03/2022;#84138650
CRA;VIRGOSEC;CRA020001E4;25;1178,96678400;29474,17;,0000;Cetip Trader;18:32:36;03/03/2022;#84138649
CRA;VIRGOSEC;CRA021000RX;30;1080,09876100;32402,96;,0000;Cetip Trader;18:32:36;03/03/2022;#84138648
CRA;VIRGOSEC;CRA020001E4;39;1178,96678400;45979,70;,0000;Cetip Trader;18:32:36;03/03/2022;#84138655
CRA;VIRGOSEC;CRA020001E4;50;1178,96678400;58948,34;,0000;Cetip Trader;18:32:36;03/03/2022;#84138653
CRA;VIRGOSEC;CRA021000RX;130;1080,09876100;140412,84;,0000;Cetip Trader;18:32:36;03/03/2022;#84138652
CRA;ECOAGROSEC;CRA021004NV;70;1035,91461000;72514,02;,0000;Cetip Trader;18:32:36;03/03/2022;#84138658
CRA;VIRGOSEC;CRA021000RX;80;1080,09876100;86407,90;,0000;Cetip Trader;18:32:36;03/03/2022;#84138657
CRA;VIRGOSEC;CRA021002NF;150;1017,90482000;152685,72;,0000;Cetip Trader;18:32:36;03/03/2022;#84138656
CRA;ECOAGROSEC;CRA020001US;50;1166,74239900;58337,12;,0000;Cetip Trader;18:32:36;03/03/2022;#84138635
CRA;VIRGOSEC;CRA021002NF;60;1017,90482000;61074,29;,0000;Cetip Trader;18:32:36;03/03/2022;#84138634
CRA;VIRGOSEC;CRA021000RX;30;1080,09876100;32402,96;,0000;Cetip Trader;18:32:36;03/03/2022;#84138638
CRA;VIRGOSEC;CRA020001E4;30;1178,96678400;35369,00;,0000;Cetip Trader;18:32:36;03/03/2022;#84138637
CRA;ECOAGROSEC;CRA021004NV;50;1035,91461000;51795,73;,0000;Cetip Trader;18:32:36;03/03/2022;#84138636
CRA;VIRGOSEC;CRA020001E4;30;1178,96678400;35369,00;,0000;Cetip Trader;18:32:36;03/03/2022;#84138643
CRA;ECOAGROSEC;CRA021004NV;50;1035,91461000;51795,73;,0000;Cetip Trader;18:32:36;03/03/2022;#84138642
CRA;VIRGOSEC;CRA021002NF;40;1017,90482000;40716,19;,0000;Cetip Trader;18:32:36;03/03/2022;#84138641
CRA;VIRGOSEC;CRA021000SC;35;1059,58412000;37085,44;,0000;Cetip Trader;18:32:36;03/03/2022;#84138639
CRA;ECOAGROSEC;CRA021004NV;80;1035,91461000;82873,17;,0000;Cetip Trader;18:32:36;03/03/2022;#84138654
CRA;VIRGOSEC;CRA020001E4;32;1178,96678400;37726,94;,0000;Cetip Trader;18:32:35;03/03/2022;#84138619
CRA;VIRGOSEC;CRA020001E4;25;1178,96678400;29474,17;,0000;Cetip Trader;18:32:35;03/03/2022;#84138629
CRA;ECOAGROSEC;CRA021004NV;80;1035,91461000;82873,17;,0000;Cetip Trader;18:32:35;03/03/2022;#84138617
CRA;ECOAGROSEC;CRA020001US;198;1166,74239900;231015,00;,0000;Cetip Trader;18:32:35;03/03/2022;#84138616
CRA;VIRGOSEC;CRA020001E4;13;1178,96678400;15326,57;,0000;Cetip Trader;18:32:35;03/03/2022;#84138623
CRA;VIRGOSEC;CRA021002NF;60;1017,90482000;61074,29;,0000;Cetip Trader;18:32:35;03/03/2022;#84138622
CRA;VIRGOSEC;CRA021000SC;30;1059,58412000;31787,52;,0000;Cetip Trader;18:32:35;03/03/2022;#84138620
CRA;VIRGOSEC;CRA021000RX;50;1080,09876100;54004,94;,0000;Cetip Trader;18:32:35;03/03/2022;#84138627
CRA;ECOAGROSEC;CRA021004NV;80;1035,91461000;82873,17;,0000;Cetip Trader;18:32:35;03/03/2022;#84138626
CRA;VIRGOSEC;CRA021000SC;45;1059,58412000;47681,29;,0000;Cetip Trader;18:32:35;03/03/2022;#84138625
CRA;ECOAGROSEC;CRA020001US;20;1166,74239900;23334,85;,0000;Cetip Trader;18:32:35;03/03/2022;#84138624
CRA;ECOAGROSEC;CRA020001US;18;1166,74239900;21001,36;,0000;Cetip Trader;18:32:35;03/03/2022;#84138631
CRA;ECOAGROSEC;CRA021004NV;150;1035,91461000;155387,19;,0000;Cetip Trader;18:32:35;03/03/2022;#84138630
CRA;VIRGOSEC;CRA021002NF;60;1017,90482000;61074,29;,0000;Cetip Trader;18:32:35;03/03/2022;#84138628
CRA;VIRGOSEC;CRA021000SC;40;1059,58412000;42383,36;,0000;Cetip Trader;18:32:35;03/03/2022;#84138633
CRA;VIRGOSEC;CRA021000RX;50;1080,09876100;54004,94;,0000;Cetip Trader;18:32:35;03/03/2022;#84138632
CRA;VIRGOSEC;CRA021000RX;50;1080,09876100;54004,94;,0000;Cetip Trader;18:32:35;03/03/2022;#84138621
CRA;VIRGOSEC;CRA021002NF;150;1017,90482000;152685,72;,0000;Cetip Trader;18:32:35;03/03/2022;#84138618
DEB;LOCALIZARENTACAR;LORTA7;350;999,51003200;349828,51;7,2900;Cetip Trader;18:28:59;03/03/2022;#84138615
DEB;LIGHT;LIGHA7;403;1039,20791900;418800,79;1,3400;Cetip Trader;18:28:44;03/03/2022;#84138614
DEB;UHESIMAO;UHSM12;140;997,62220700;139667,11;6,5499;Cetip Trader;18:26:13;03/03/2022;#84138613
DEB;UHESIMAO;UHSM12;102;1032,17891600;105282,25;6,1500;Cetip Trader;18:25:49;03/03/2022;#84138612
DEB;UHESIMAO;UHSM12;38;1014,69796400;38558,52;6,3500;Cetip Trader;18:25:21;03/03/2022;#84138611
DEB;SABESP;SBSPB6;34;1150,74628200;39125,37;5,5000;Cetip Trader;18:24:54;03/03/2022;#84138610
DEB;SABESP;SBSPB6;34;1161,07722700;39476,63;5,2999;Cetip Trader;18:24:36;03/03/2022;#84138609
DEB;UHESIMAO;UHSM12;145;1040,29125800;150842,23;6,0500;Cetip Trader;18:24:34;03/03/2022;#84138607
DEB;COPELGERACAO;CPGT27;27;1040,80420600;28101,71;5,8000;Cetip Trader;18:24:34;03/03/2022;#84138608
DEB;UHESIMAO;UHSM12;20;1031,39823800;20627,96;6,1500;Cetip Trader;18:24:34;03/03/2022;#84138606
DEB;UHESIMAO;UHSM12;28;1040,29125800;29128,16;6,0500;Cetip Trader;18:24:34;03/03/2022;#84138605
DEB;METRORIO;MTRJ19;25;1171,35425100;29283,86;7,4500;Cetip Trader;18:24:34;03/03/2022;#84138604
CRI;RBSECURITIZACAO;18L1085825;300;1001,22295900;300366,89;,0000;Cetip Trader;18:24:33;03/03/2022;#84138603
DEB;RIOPARANAENERGIA;RIPR22;25;979,01154500;24475,29;6,2500;Cetip Trader;18:23:21;03/03/2022;#84138602
DEB;RIOPARANAENERGIA;RIPR22;25;1004,44289500;25111,07;5,8500;Cetip Trader;18:23:03;03/03/2022;#84138601
DEB;AUTOLITORALSUL;PLSB1A;25;1018,90752200;25472,69;6,3500;Cetip Trader;18:22:40;03/03/2022;#84138600
DEB;AUTOLITORALSUL;PLSB1A;25;1030,44662400;25761,17;6,1502;Cetip Trader;18:22:16;03/03/2022;#84138599
DEB;PETROBRAS;PETR27;5;1024,35268500;5121,76;5,6500;Cetip Trader;18:21:52;03/03/2022;#84138598
DEB;PETROBRAS;PETR27;5;1062,36873700;5311,84;5,2500;Cetip Trader;18:21:37;03/03/2022;#84138597
DEB;PETROBRAS;PETR25;26;1327,39155100;34512,18;4,7000;Cetip Trader;18:21:14;03/03/2022;#84138596
DEB;PETROBRAS;PETR25;18;1333,23373200;23998,21;4,5000;Cetip Trader;18:20:51;03/03/2022;#84138595
DEB;PETROBRAS;PETR25;8;1339,11396700;10712,91;4,3000;Cetip Trader;18:20:32;03/03/2022;#84138594
DEB;COMGAS;GASP15;18;1346,35919400;24234,47;4,4001;Cetip Trader;18:20:05;03/03/2022;#84138593
DEB;PETROBRAS;PETR27;50;1018,80308500;50940,15;5,7100;Cetip Trader;18:20:05;03/03/2022;#84138592
DEB;COMGAS;GASP15;18;1350,81571000;24314,68;4,2000;Cetip Trader;18:19:40;03/03/2022;#84138591
DEB;ENERGISASA;ENGIB4;37;1060,58087200;39241,49;6,0000;Cetip Trader;18:19:18;03/03/2022;#84138590
DEB;VALE;CVRDA6;4655;52,95000000;246482,25;,0000;Cetip Trader;18:19:13;03/03/2022;#84138589
DEB;ENERGISASA;ENGIB4;37;1073,35510000;39714,14;5,8000;Cetip Trader;18:18:59;03/03/2022;#84138588
CRA;ECOAGROSEC;CRA020003PQ;195;1080,00352300;210600,69;,0000;Cetip Trader;18:18:35;03/03/2022;#84138586
CRA;VIRGOSEC;CRA021000SC;37;1069,43584900;39569,13;,0000;Cetip Trader;18:18:35;03/03/2022;#84138587
CRA;VIRGOSEC;CRA021000SC;37;1078,58934400;39907,81;,0000;Cetip Trader;18:18:17;03/03/2022;#84138585
CRI;VIRGOSEC;21D0456641;202;984,66332000;198901,99;,0000;Cetip Trader;18:18:07;03/03/2022;#84138584
DEB;COELCE;COCE27;8;1244,44029500;9955,52;5,0500;Cetip Trader;18:17:51;03/03/2022;#84138583
DEB;COELCE;COCE27;8;1253,45758400;10027,66;4,6500;Cetip Trader;18:17:13;03/03/2022;#84138582
DEB;NORTEENERGIA;NTEN11;39;1236,99848900;48242,94;6,3000;Cetip Trader;18:17:04;03/03/2022;#84138579
CRI;TRUESEC;21I0566602;10;1056,74791100;10567,48;,0000;Cetip Trader;18:17:04;03/03/2022;#84138580
CRI;TRUESEC;21I0566602;10;1056,74791100;10567,48;,0000;Cetip Trader;18:17:04;03/03/2022;#84138581
DEB;NORTEENERGIA;NTEN11;41;1236,99848900;50716,94;6,3000;Cetip Trader;18:17:04;03/03/2022;#84138576
DEB;AGROVALE;AGVF12;10;1074,40514100;10744,05;6,2500;Cetip Trader;18:17:04;03/03/2022;#84138575
CRI;TRUESEC;21I0566602;28;1056,74791100;29588,94;,0000;Cetip Trader;18:17:04;03/03/2022;#84138578
DEB;PETROBRAS;PETR17;137;1115,37725600;152806,68;4,8000;Cetip Trader;18:17:04;03/03/2022;#84138577
DEB;NORTEENERGIA;NTEN11;30;1236,99848900;37109,95;6,3000;Cetip Trader;18:17:03;03/03/2022;#84138572
CRI;TRUESEC;21I0566602;23;1056,74791100;24305,20;,0000;Cetip Trader;18:17:03;03/03/2022;#84138574
DEB;NORTEENERGIA;NTEN11;36;1236,99848900;44531,95;6,3000;Cetip Trader;18:17:03;03/03/2022;#84138573
DEB;NORTEENERGIA;NTEN11;41;1236,99848900;50716,94;6,3000;Cetip Trader;18:17:03;03/03/2022;#84138571
CRI;PLANETASECURIT;19C0177076;10000;998,05818400;9980581,84;,0000;Cetip Trader;18:16:57;03/03/2022;#84138570
DEB;SALUSINFRA;SAIP11;1;726,23363600;726,23;5,0200;Cetip Trader;18:16:50;03/03/2022;#84138569
DEB;COLOMBOAGRO;CLAG13;7;1041,16699800;7288,17;6,0999;Cetip Trader;18:16:47;03/03/2022;#84138567
DEB;COLOMBOAGRO;CLAG13;7;1050,36331900;7352,54;5,9001;Cetip Trader;18:16:33;03/03/2022;#84138566
DEB;PARINTINSENERGIA;PTAZ11;2;1040,13110700;2080,26;6,6502;Cetip Trader;18:16:26;03/03/2022;#84138565
DEB;GASMIG;CGMG18;35;1125,55960000;39394,59;5,8500;Cetip Trader;18:16:11;03/03/2022;#84138563
DEB;PETROBRAS;PETR17;6;1069,66930200;6418,02;5,4900;Cetip Trader;18:16:02;03/03/2022;#84138562
DEB;GASMIG;CGMG18;35;1136,67928700;39783,78;5,6500;Cetip Trader;18:15:53;03/03/2022;#84138560
CRI;RBSECURITIZACAO;21C0483517;36;976,37000000;35149,32;,0000;Cetip Trader;18:15:47;03/03/2022;#84138559
